source,method,path,suite,task_name,alpha,run_name,agent_profile,seed,avg_budget_topk_hp1,budget_std_hp1,rare_client_budget_hp1,bridge_block_recall_hp1,early_evidence_recall_hp1,target_block_recall_hp1,selection_diversity_hp1,hp1_multihop_score,event_count,run_dir,output_dir,avg_topk,budget_std
bsp,agent_bsp_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,v7bsp_bandit_strict,1,3.0,0.0,3.0,0.3818181818181815,0.34545454545454546,0.3636363636363635,0.9,0.5359999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,3.0,0.0
bsp,agent_bsp_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-bandit-strict_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,v7bsp_bandit_strict,2,3.0,0.0,3.0,0.4109090909090905,0.34545454545454546,0.378181818181818,0.8,0.5273454545454545,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,3.0,0.0
bsp,agent_bsp_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-bandit-strict_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,v7bsp_bandit_strict,3,3.0,0.0,3.0,0.38181818181818145,0.34545454545454546,0.36363636363636376,0.9,0.5359999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,3.0,0.0
bsp,agent_bsp_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-bandit-strict_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,v7bsp_bandit_strict,4,3.0,0.0,3.0,0.3818181818181816,0.34545454545454546,0.3636363636363635,0.9,0.5359999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-bandit-strict_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf0r0i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_reader,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-reader_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_reader,0,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.8,0.5371999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_reader,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-reader_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_reader,1,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.9,0.5571999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_reader,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-reader_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_reader,2,3.0,0.0,3.0,0.4145454545454543,0.38181818181818167,0.39818181818181797,0.8,0.5400363636363635,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_reader,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-reader_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_reader,3,3.0,0.0,3.0,0.41818181818181793,0.38181818181818167,0.39999999999999974,0.8,0.5414545454545454,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_reader,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-reader_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_reader,4,3.0,0.0,3.0,0.41090909090909067,0.38181818181818167,0.3963636363636362,0.9,0.5586181818181817,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-reader_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_retrieval,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-retrieval_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_retrieval,0,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.8,0.5371999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_retrieval,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-retrieval_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_retrieval,1,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.9,0.5571999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_retrieval,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-retrieval_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_retrieval,2,3.0,0.0,3.0,0.4145454545454543,0.38181818181818167,0.39818181818181797,0.8,0.5400363636363635,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_retrieval,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-retrieval_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_retrieval,3,3.0,0.0,3.0,0.41818181818181793,0.38181818181818167,0.39999999999999974,0.8,0.5414545454545454,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_retrieval,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-retrieval_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_retrieval,4,3.0,0.0,3.0,0.41090909090909067,0.38181818181818167,0.3963636363636362,0.9,0.5586181818181817,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-retrieval_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-strict_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_strict,0,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.8,0.5371999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
bsp,agent_bsp_memory_bandit_strict,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0/hp1_strict_metrics.json,v7bsp_bsp_methods,num5_dir_a03_imb00_ts0_v7hp1,0.3,agent-bsp-memory-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,v7bsp_memory_bandit_strict,1,3.0,0.0,3.0,0.407272727272727,0.38181818181818167,0.39454545454545437,0.9,0.5571999999999999,55,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/outputs/pprag_fl_v7agentbsp/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-BSP/analysis/strict_runs/v7bsp_bsp_methods/num5_dir_a03_imb00_ts0_v7hp1/agent-bsp-memory-bandit-strict_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist11_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,0.0
