agent_profile,alpha,avg_budget_topk_hp1,bridge_block_recall_hp1,budget_std_hp1,early_evidence_recall_hp1,event_count,hp1_multihop_score,method,output_dir,rare_client_budget_hp1,run_dir,run_name,seed,selection_diversity_hp1,suite,target_block_recall_hp1,task_name
v7pm_no_rarity_memory,0.3,3.0,0.45454545454545403,0.0,0.34545454545454546,55,0.5043636363636362,agent_pm_dynamic_no_rarity_memory,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,agent-pm-dynamic-no-rarity-memory_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,0,0.6,v7pm_memory_ablation,0.39999999999999974,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_rarity_memory,0.3,3.0,0.44727272727272677,0.0,0.34545454545454546,55,0.5215272727272725,agent_pm_dynamic_no_rarity_memory,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,agent-pm-dynamic-no-rarity-memory_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,1,0.7,v7pm_memory_ablation,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_rarity_memory,0.3,3.0,0.4509090909090904,0.0,0.34545454545454546,55,0.5029454545454544,agent_pm_dynamic_no_rarity_memory,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,agent-pm-dynamic-no-rarity-memory_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,2,0.6,v7pm_memory_ablation,0.39818181818181797,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_rarity_memory,0.3,3.0,0.45454545454545403,0.0,0.34545454545454546,55,0.5043636363636362,agent_pm_dynamic_no_rarity_memory,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,agent-pm-dynamic-no-rarity-memory_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3,0.6,v7pm_memory_ablation,0.39999999999999974,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_rarity_memory,0.3,3.0,0.44727272727272677,0.0,0.34545454545454546,55,0.5015272727272725,agent_pm_dynamic_no_rarity_memory,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-rarity-memory_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,agent-pm-dynamic-no-rarity-memory_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r0i1bg1dh0,4,0.6,v7pm_memory_ablation,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_utility_ema,0.3,3.0,0.43636363636363595,0.0,0.3636363636363635,55,0.5229090909090908,agent_pm_dynamic_no_utility_ema,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-no-utility-ema_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,0,0.7,v7pm_memory_ablation,0.39999999999999974,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_utility_ema,0.3,3.0,0.42909090909090875,0.0,0.3636363636363635,55,0.520072727272727,agent_pm_dynamic_no_utility_ema,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-no-utility-ema_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,1,0.7,v7pm_memory_ablation,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_utility_ema,0.3,3.0,0.43272727272727235,0.0,0.3636363636363635,55,0.5014909090909089,agent_pm_dynamic_no_utility_ema,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-no-utility-ema_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,2,0.6,v7pm_memory_ablation,0.39818181818181797,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_utility_ema,0.3,3.0,0.43636363636363595,0.0,0.3636363636363635,55,0.5029090909090908,agent_pm_dynamic_no_utility_ema,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-no-utility-ema_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3,0.6,v7pm_memory_ablation,0.39999999999999974,num5_dir_a03_imb00_ts0_v7hp1
v7pm_no_utility_ema,0.3,3.0,0.42909090909090875,0.0,0.3636363636363635,55,0.500072727272727,agent_pm_dynamic_no_utility_ema,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_memory_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-no-utility-ema_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-no-utility-ema_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem0_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,4,0.6,v7pm_memory_ablation,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1
